id,date,stadium,season,tournament,round,home_team,away_team
816394,2022-03-02 03:00:00+00:00,Estadio Leon,2021,Clausura,8,Leon,Monterrey
652952,2021-05-02 02:06:00+00:00,Estadio BBVA Bancomer,2020,Clausura,17,Monterrey,Mazatlan
652842,2021-04-15 02:00:00+00:00,Estadio Olimpico Benito Juarez,2020,Clausura,5,FC Juarez,Tigres UANL
120275,2019-03-31 01:00:00+00:00,Estadio Azteca,2018,Clausura,12,Club America,Tigres UANL
143658,2017-02-12 18:00:00+00:00,Estadio Nemesio Diez,2016,Clausura,6,Toluca,Veracruz
1150281,2024-02-25 18:00:00+00:00,Estadio Nemesio Diez,2023,Clausura,8,Toluca,Club Tijuana
169225,2019-11-09 03:10:00+00:00,Estadio Caliente,2019,Apertura,18,Club Tijuana,Monterrey
143586,2017-05-14 00:00:00+00:00,Estadio BBVA Bancomer,2016,Clausura,Quarter-finals,Monterrey,Tigres UANL
1031304,2023-08-21 03:10:00+00:00,Estadio Victoria,2023,Apertura,4,Necaxa,Tigres UANL
169109,2019-08-17 22:00:00+00:00,Estadio Alfonso Lastras Ramirez,2019,Apertura,5,Atletico San Luis,Tigres UANL
1026492,2023-05-14 03:16:00+00:00,Estadio Azteca,2022,Clausura,Quarter-finals,Club America,Atletico San Luis
120334,2018-07-28 00:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2018,Apertura,2,Monarcas,Santos Laguna
143593,2016-12-23 03:00:00+00:00,Estadio Azteca,2016,Apertura,Finals,Club America,Tigres UANL
143344,2018-02-19 00:00:00+00:00,Estadio Luis de la Fuente (Veracruz),2017,Clausura,8,Veracruz,Club America
1206144,2024-11-07 01:00:00+00:00,Estadio Cuauhtemoc,2024,Apertura,16,Club America,Pachuca
569754,2020-09-20 02:00:00+00:00,Estadio Azteca,2020,Apertura,11,Club America,Guadalajara Chivas
169206,2019-10-30 01:00:00+00:00,Estadio Nuevo Corona,2019,Apertura,16,Santos Laguna,Club Queretaro
143503,2017-09-17 02:00:00+00:00,Estadio Victoria,2017,Apertura,9,Necaxa,Puebla
293428,2020-01-18 01:00:00+00:00,Estadio Alfonso Lastras Ramirez,2019,Clausura,2,Atletico San Luis,Cruz Azul
169145,2019-09-14 02:00:00+00:00,Estadio Luis de la Fuente,2019,Apertura,9,Veracruz,Cruz Azul
816389,2022-02-27 01:00:00+00:00,Estadio AKRON,2021,Clausura,7,Guadalajara Chivas,Puebla
721818,2021-09-29 22:00:00+00:00,Estadio Alfonso Lastras Ramirez,2021,Apertura,11,Atletico San Luis,Tigres UANL
143760,2016-07-16 02:00:00+00:00,Estadio Caliente,2016,Apertura,1,Club Tijuana,Monarcas
1025954,2023-05-11 01:00:00+00:00,Estadio Nuevo Corona,2022,Clausura,Quarter-finals,Santos Laguna,Monterrey
120228,2019-02-16 03:06:00+00:00,Estadio Caliente,2018,Clausura,7,Club Tijuana,Veracruz
652951,2021-05-02 00:00:00+00:00,Estadio Azteca,2020,Clausura,17,Cruz Azul,Club Tijuana
974454,2023-04-30 03:05:00+00:00,Estadio Azteca,2022,Clausura,17,Cruz Azul,Santos Laguna
143359,2018-03-04 03:00:00+00:00,Estadio Victoria de Aguascalientes (Aguascalientes),2017,Clausura,10,Necaxa,Santos Laguna
143405,2018-04-15 02:00:00+00:00,Estadio Azteca (Ciudad de Mexico (D.F.)),2017,Clausura,15,Club America,Monterrey
120475,2018-11-25 03:06:00+00:00,Estadio BBVA Bancomer,2018,Apertura,17,Monterrey,Atlas
864111,2022-07-10 00:00:00+00:00,Estadio Leon,2022,Apertura,2,Leon,U.N.A.M. - Pumas
816375,2022-02-19 03:00:00+00:00,Estadio Olimpico Benito Juarez,2021,Clausura,6,FC Juarez,Santos Laguna
973610,2023-01-07 01:00:00+00:00,Estadio Victoria de Aguascalientes,2022,Clausura,1,Necaxa,Atletico San Luis
143413,2018-04-22 00:06:00+00:00,Estadio Leon (Nou Camp) (Leon de los Aldamas),2017,Clausura,16,Leon,Club Tijuana
169143,2019-09-14 00:00:00+00:00,Estadio Cuauhtemoc,2019,Apertura,9,Puebla,Atletico San Luis
974396,2023-03-11 03:05:00+00:00,Estadio Cuauhtemoc,2022,Clausura,11,Puebla,Guadalajara Chivas
120384,2018-08-26 02:06:00+00:00,Estadio BBVA Bancomer,2018,Apertura,7,Monterrey,Monarcas
721729,2021-07-26 02:06:00+00:00,Estadio Caliente,2021,Apertura,1,Club Tijuana,Tigres UANL
816379,2022-02-20 03:00:00+00:00,Estadio Leon,2021,Clausura,6,Leon,Guadalajara Chivas
143840,2016-09-18 23:00:00+00:00,Estadio TSM Corona,2016,Apertura,9,Santos Laguna,U.N.A.M. - Pumas
974394,2023-03-06 01:05:00+00:00,Estadio La Corregidora,2022,Clausura,10,Club Queretaro,Toluca
813308,2021-11-28 03:05:00+00:00,Estadio Jalisco,2021,Apertura,Quarter-finals,Atlas,Monterrey
169092,2019-08-04 00:00:00+00:00,Estadio Azteca,2019,Apertura,3,Club America,Club Tijuana
143874,2016-10-16 02:00:00+00:00,Estadio Azteca,2016,Apertura,13,Club America,Club Tijuana
864226,2022-09-19 00:05:00+00:00,Estadio Nuevo Corona,2022,Apertura,15,Santos Laguna,FC Juarez
169118,2019-08-24 02:00:00+00:00,Estadio Nuevo Corona,2019,Apertura,6,Santos Laguna,Monterrey
1206130,2024-11-02 03:00:00+00:00,Estadio El Encanto,2024,Apertura,15,Mazatlan,Club America
143313,2018-02-04 01:00:00+00:00,Estadio Nuevo Corona (Torreon),2017,Clausura,5,Santos Laguna,Club Tijuana
974452,2023-04-30 01:05:00+00:00,Estadio BBVA,2022,Clausura,17,Monterrey,U.N.A.M. - Pumas
1150354,2024-04-21 01:05:00+00:00,Estadio Corona,2023,Clausura,16,Santos Laguna,Pachuca
120401,2018-09-16 01:45:00+00:00,Estadio Victoria,2018,Apertura,9,Necaxa,Cruz Azul
864095,2022-07-02 02:05:00+00:00,Estadio de Mazatlan,2022,Apertura,1,Mazatlan,Puebla
1150257,2024-02-10 03:10:00+00:00,Estadio Caliente,2023,Clausura,6,Club Tijuana,Club Queretaro
864227,2022-09-19 00:05:00+00:00,Estadio Leon,2022,Apertura,15,Leon,Club Queretaro
864203,2022-09-07 00:05:00+00:00,Estadio Nuevo Corona,2022,Apertura,13,Santos Laguna,Necaxa
1150240,2024-01-25 03:06:00+00:00,Estadio Olimpico Benito Juarez,2023,Clausura,4,FC Juarez,Club America
974359,2023-02-15 01:05:00+00:00,Estadio Leon,2022,Clausura,7,Leon,Puebla
721762,2021-08-19 00:00:00+00:00,Estadio Azteca,2021,Apertura,5,Cruz Azul,Monterrey
143805,2016-08-20 02:00:00+00:00,Estadio Luis Pirata Fuente,2016,Apertura,6,Veracruz,Toluca
143722,2017-04-09 17:00:00+00:00,Estadio Olimpico Universitario,2016,Clausura,13,U.N.A.M. - Pumas,Toluca
120272,2019-03-30 03:00:00+00:00,Estadio Jalisco,2018,Clausura,12,Atlas,Santos Laguna
143493,2017-09-10 00:06:00+00:00,Estadio Miguel Hidalgo,2017,Apertura,8,Pachuca,Guadalajara Chivas
1024692,2023-05-07 01:10:00+00:00,Estadio Hidalgo,2022,Clausura,Reclasificacion,Pachuca,Santos Laguna
120360,2018-08-13 01:06:00+00:00,Estadio Caliente,2018,Apertura,4,Club Tijuana,Cruz Azul
652933,2021-04-18 02:05:00+00:00,Estadio Azteca,2020,Clausura,15,Club America,Cruz Azul
120450,2018-10-29 01:00:00+00:00,Estadio Leon,2018,Apertura,14,Leon,Puebla
143529,2017-10-01 00:00:00+00:00,Estadio Universitario (UANL),2017,Apertura,12,Tigres UANL,Guadalajara Chivas
293456,2020-02-08 03:10:00+00:00,Estadio Caliente,2019,Clausura,5,Club Tijuana,Toluca
143817,2016-08-28 00:00:00+00:00,Estadio Universitario (UANL),2016,Apertura,7,Tigres UANL,Veracruz
721754,2021-08-15 02:00:00+00:00,Estadio Azteca,2021,Apertura,4,Cruz Azul,Toluca
813310,2021-11-29 02:05:00+00:00,Estadio Leon,2021,Apertura,Quarter-finals,Leon,Puebla
974330,2023-01-22 23:00:00+00:00,Estadio La Corregidora,2022,Clausura,3,Club Queretaro,Atlas
143535,2017-10-14 00:00:00+00:00,Estadio Cuauhtemoc,2017,Apertura,13,Puebla,Club Queretaro
1150272,2024-02-19 00:05:00+00:00,Estadio Olimpico Universitario,2023,Clausura,7,U.N.A.M. - Pumas,Santos Laguna
816422,2022-03-21 03:00:00+00:00,Estadio de Mazatlan,2021,Clausura,11,Mazatlan,Leon
1144267,2023-12-03 03:10:00+00:00,Estadio BBVA,2023,Apertura,Quarter-finals,Monterrey,Atletico San Luis
143369,2018-03-11 03:00:00+00:00,Estadio Azteca (Ciudad de Mexico (D.F.)),2017,Clausura,11,Club America,Leon
120347,2018-08-05 02:00:00+00:00,Estadio Azteca,2018,Apertura,3,Cruz Azul,Tigres UANL
864210,2022-09-08 02:00:00+00:00,Estadio de Mazatlan,2022,Apertura,13,Mazatlan,Atlas
1150344,2024-04-15 00:00:00+00:00,Estadio Olimpico Universitario,2023,Clausura,15,U.N.A.M. - Pumas,Leon
169071,2019-07-20 00:00:00+00:00,Estadio Cuauhtemoc,2019,Apertura,1,Puebla,Club Tijuana
864097,2022-07-03 00:05:00+00:00,Estadio Universitario de Nuevo Leon,2022,Apertura,1,Tigres UANL,Cruz Azul
864169,2022-08-18 00:00:00+00:00,Estadio Nemesio Diez,2022,Apertura,9,Toluca,Monterrey
1206055,2024-09-01 23:00:00+00:00,Estadio Olimpico Universitario,2024,Apertura,6,U.N.A.M. - Pumas,Tigres UANL
1031429,2023-11-01 01:00:00+00:00,Estadio Nemesio Diez,2023,Apertura,15,Toluca,Puebla
652955,2021-05-02 22:00:00+00:00,Estadio Leon,2020,Clausura,17,Leon,Club Queretaro
864099,2022-07-03 17:00:00+00:00,Estadio Olimpico de Universitario,2022,Apertura,1,U.N.A.M. - Pumas,Club Tijuana
652853,2021-02-18 03:00:00+00:00,Estadio Universitario de Nuevo Leon,2020,Clausura,6,Tigres UANL,Cruz Azul
816398,2022-03-03 01:00:00+00:00,Estadio Universitario de Nuevo Leon,2021,Clausura,8,Tigres UANL,Cruz Azul
1150247,2024-02-03 01:00:00+00:00,Estadio Corregidora,2023,Clausura,5,Club Queretaro,Cruz Azul
974364,2023-02-16 03:05:00+00:00,Estadio Victoria de Aguascalientes,2022,Clausura,7,Necaxa,U.N.A.M. - Pumas
569699,2020-08-16 02:00:00+00:00,Estadio de Mazatlan,2020,Apertura,5,Mazatlan,U.N.A.M. - Pumas
1150242,2024-01-31 01:00:00+00:00,Estadio El Encanto,2023,Clausura,4,Mazatlan,Leon
974378,2023-02-25 03:10:00+00:00,Estadio de Mazatlan,2022,Clausura,9,Mazatlan,U.N.A.M. - Pumas
816376,2022-02-19 03:06:00+00:00,Estadio Caliente,2021,Clausura,6,Club Tijuana,Necaxa
293497,2020-03-08 23:00:00+00:00,Estadio Victoria de Aguascalientes,2019,Clausura,9,Necaxa,Monarcas
569795,2020-10-31 01:30:00+00:00,Estadio Victoria de Aguascalientes,2020,Apertura,16,Necaxa,Toluca
721865,2021-11-01 01:05:00+00:00,Estadio Alfonso Lastras Ramirez,2021,Apertura,16,Atletico San Luis,Monterrey
120199,2019-01-26 01:00:00+00:00,Estadio Luis Pirata Fuente,2018,Clausura,4,Veracruz,Puebla
120221,2019-02-10 01:00:00+00:00,Estadio Azteca,2018,Clausura,6,Club America,Leon
1031282,2023-07-03 01:05:00+00:00,Estadio Corona,2023,Apertura,1,Santos Laguna,Club Queretaro
120281,2019-04-06 03:00:00+00:00,Estadio Cuauhtemoc,2018,Clausura,13,Puebla,Monarcas
143581,2017-05-19 00:30:00+00:00,Estadio Nemesio Diez,2016,Clausura,Semi-finals,Toluca,Guadalajara Chivas
813311,2021-11-26 03:05:00+00:00,Estadio Nuevo Corona,2021,Apertura,Quarter-finals,Santos Laguna,Tigres UANL
143433,2017-07-23 17:00:00+00:00,Estadio Olimpico Universitario,2017,Apertura,1,U.N.A.M. - Pumas,Pachuca
120240,2019-02-24 03:00:00+00:00,Estadio Victoria,2018,Clausura,8,Necaxa,Club Tijuana
120330,2018-07-22 02:00:00+00:00,Estadio Caliente,2018,Apertura,1,Club Tijuana,Guadalajara Chivas
143270,2017-11-27 02:00:00+00:00,Estadio Azteca (Ciudad de Mexico (D.F.)),2017,Apertura,Quarter-finals,Club America,Cruz Azul
143346,2018-02-24 03:00:00+00:00,Estadio Jalisco (Guadalajara),2017,Clausura,9,Atlas,Monterrey
143896,2016-11-05 23:00:00+00:00,Estadio Azul,2016,Apertura,16,Cruz Azul,Pachuca
974412,2023-03-20 03:05:00+00:00,Estadio Leon,2022,Clausura,12,Leon,Santos Laguna
1150359,2024-04-28 01:10:00+00:00,Estadio Hidalgo,2023,Clausura,17,Pachuca,Mazatlan
120358,2018-08-12 21:00:00+00:00,Estadio Olimpico Universitario,2018,Apertura,4,U.N.A.M. - Pumas,Pachuca
143759,2017-05-07 23:00:00+00:00,Estadio TSM Corona,2016,Clausura,17,Santos Laguna,Toluca
143614,2017-01-09 00:00:00+00:00,Estadio Cuauhtemoc,2016,Clausura,1,Puebla,Monterrey
1206064,2024-09-15 02:35:00+00:00,Estadio Leon,2024,Apertura,7,Leon,Cruz Azul
169190,2019-10-19 02:06:00+00:00,Estadio Nuevo Corona,2019,Apertura,14,Santos Laguna,Club Tijuana
120382,2018-08-26 01:30:00+00:00,Estadio Luis Pirata Fuente,2018,Apertura,7,Veracruz,Club Tijuana
974448,2023-04-24 01:05:00+00:00,Estadio Nuevo Corona,2022,Clausura,16,Santos Laguna,Club Queretaro
169176,2019-09-29 17:00:00+00:00,Estadio Olimpico de Universitario,2019,Apertura,12,U.N.A.M. - Pumas,Santos Laguna
1206061,2024-09-14 03:00:00+00:00,Estadio Victoria,2024,Apertura,7,Necaxa,U.N.A.M. - Pumas
652915,2021-04-04 03:06:00+00:00,Estadio BBVA Bancomer,2020,Clausura,13,Monterrey,Atletico San Luis
143280,2018-01-08 00:00:00+00:00,Estadio La Corregidora (Santiago de Queretaro),2017,Clausura,1,Club Queretaro,Club America
1150320,2024-03-30 03:00:00+00:00,Estadio El Encanto,2023,Clausura,13,Mazatlan,Club Tijuana
143555,2017-10-29 01:00:00+00:00,Estadio BBVA Bancomer,2017,Apertura,15,Monterrey,Club America
864201,2022-09-04 22:00:00+00:00,Estadio Nemesio Diez,2022,Apertura,12,Toluca,Guadalajara Chivas
569804,2020-11-07 03:30:00+00:00,Estadio Olimpico Benito Juarez,2020,Apertura,17,FC Juarez,Club America
974368,2023-02-18 23:00:00+00:00,Estadio Alfonso Lastras Ramirez,2022,Clausura,8,Atletico San Luis,Santos Laguna
864161,2022-08-13 22:00:00+00:00,Estadio Leon,2022,Apertura,8,Leon,Mazatlan
143822,2016-08-28 23:00:00+00:00,Estadio TSM Corona,2016,Apertura,7,Santos Laguna,Leon
1150233,2024-01-28 01:00:00+00:00,Estadio BBVA,2023,Clausura,3,Monterrey,Atletico San Luis
864215,2022-09-11 02:05:00+00:00,Estadio Nemesio Diez,2022,Apertura,14,Toluca,U.N.A.M. - Pumas
652864,2021-02-22 01:00:00+00:00,Estadio Universitario de Nuevo Leon,2020,Clausura,7,Tigres UANL,Club Tijuana
143798,2016-08-14 00:00:00+00:00,Estadio BBVA Bancomer,2016,Apertura,5,Monterrey,Necaxa
169177,2019-09-29 22:00:00+00:00,Estadio Alfonso Lastras Ramirez,2019,Apertura,12,Atletico San Luis,Club Tijuana
120163,2018-12-10 00:45:00+00:00,Estadio Azteca,2018,Apertura,Semi-finals,Club America,U.N.A.M. - Pumas
120357,2018-08-12 02:00:00+00:00,Estadio Azteca,2018,Apertura,4,Club America,Monterrey
1031412,2023-11-06 02:06:00+00:00,Estadio Olimpico Benito Juarez,2023,Apertura,16,FC Juarez,Club Queretaro
143394,2018-04-08 00:06:00+00:00,Estadio Leon (Nou Camp) (Leon de los Aldamas),2017,Clausura,14,Leon,Monarcas
143793,2016-08-07 02:00:00+00:00,Estadio Akron,2016,Apertura,4,Guadalajara Chivas,Club Queretaro
293485,2020-03-01 01:00:00+00:00,Estadio Azteca,2019,Clausura,8,Club America,Necaxa
143845,2016-09-21 02:00:00+00:00,Estadio Victoria,2016,Apertura,10,Necaxa,Club America
1206075,2024-09-21 01:00:00+00:00,Estadio Jalisco,2024,Apertura,9,Atlas,Club Queretaro
816395,2022-03-02 03:00:00+00:00,Estadio de Mazatlan,2021,Clausura,8,Mazatlan,Necaxa
143386,2018-04-01 01:06:00+00:00,Estadio Hidalgo (Pachuca de Soto),2017,Clausura,13,Pachuca,Monterrey
570965,2020-07-26 02:00:00+00:00,Estadio Caliente,2020,Apertura,1,Club Tijuana,Atlas
569667,2020-07-28 01:00:00+00:00,Estadio Hidalgo,2020,Apertura,1,Pachuca,Club America
816360,2022-02-06 22:00:00+00:00,Estadio La Corregidora,2021,Clausura,4,Club Queretaro,Puebla
652941,2021-04-25 22:00:00+00:00,Estadio Azteca,2020,Clausura,16,Cruz Azul,Atletico San Luis
120220,2019-02-09 23:00:00+00:00,Estadio BBVA Bancomer,2018,Clausura,6,Monterrey,Lobos Buap
1031298,2023-07-16 01:00:00+00:00,Estadio Azteca,2023,Apertura,3,Club America,Puebla
864121,2022-07-21 02:05:00+00:00,Estadio AKRON,2022,Apertura,4,Guadalajara Chivas,Leon
1031402,2023-11-02 03:00:00+00:00,Estadio Alfonso Lastras Ramirez,2023,Apertura,15,Atletico San Luis,Club America
1150224,2024-01-21 01:05:00+00:00,Estadio Azteca,2023,Clausura,2,Club America,Club Queretaro
721765,2021-08-19 02:00:00+00:00,Estadio Olimpico Benito Juarez,2021,Apertura,5,FC Juarez,Club America
864148,2022-08-05 02:00:00+00:00,Estadio Jalisco,2022,Apertura,7,Atlas,Club Queretaro
1150337,2024-04-13 01:06:00+00:00,Estadio Corregidora,2023,Clausura,15,Club Queretaro,Mazatlan
974436,2023-04-16 03:10:00+00:00,Estadio Azteca,2022,Clausura,15,Cruz Azul,Club America
143718,2017-04-09 00:00:00+00:00,Estadio BBVA Bancomer,2016,Clausura,13,Monterrey,Jaguares de Chiapas
652886,2021-03-06 23:00:00+00:00,Estadio Jalisco,2020,Clausura,10,Atlas,FC Juarez
127805,2019-05-17 01:30:00+00:00,Estadio La Corregidora,2018,Clausura,Semi-finals,Club America,Leon
1150322,2024-03-31 01:00:00+00:00,Estadio Hidalgo,2023,Clausura,13,Pachuca,Toluca
293419,2020-01-11 03:00:00+00:00,Estadio Generalisimo Jose Maria Morelos y Pavon,2019,Clausura,1,Monarcas,Toluca
652890,2021-03-08 01:06:00+00:00,Estadio Nuevo Corona,2020,Clausura,10,Santos Laguna,Necaxa
569684,2020-08-09 17:00:00+00:00,Estadio Olimpico de Universitario,2020,Apertura,3,U.N.A.M. - Pumas,FC Juarez
1027143,2023-05-18 03:00:00+00:00,Estadio Universitario de Nuevo Leon,2022,Clausura,Semi-finals,Tigres UANL,Monterrey
864142,2022-07-31 02:05:00+00:00,Estadio AKRON,2022,Apertura,6,Guadalajara Chivas,Pachuca
864197,2022-09-03 22:05:00+00:00,Estadio Hidalgo,2022,Apertura,12,Pachuca,Santos Laguna
569714,2020-08-29 02:35:00+00:00,Estadio de Mazatlan,2020,Apertura,7,Mazatlan,Tigres UANL
569779,2020-10-17 22:06:00+00:00,Estadio BBVA Bancomer,2020,Apertura,14,Monterrey,Puebla
120416,2018-09-29 02:00:00+00:00,Estadio Jalisco,2018,Apertura,11,Atlas,Toluca
1206141,2024-11-06 01:00:00+00:00,Estadio Corona,2024,Apertura,16,Santos Laguna,Guadalajara Chivas
1206053,2024-09-01 01:00:00+00:00,Estadio BBVA,2024,Apertura,6,Monterrey,Toluca
569736,2020-09-10 00:00:00+00:00,Estadio Leon,2020,Apertura,9,Leon,Tigres UANL
169169,2019-09-27 01:00:00+00:00,Estadio Nemesio Diez,2019,Apertura,11,Toluca,Atletico San Luis
1150222,2024-01-20 03:10:00+00:00,Estadio Olimpico Benito Juarez,2023,Clausura,2,FC Juarez,Cruz Azul
143488,2017-08-27 23:05:00+00:00,Estadio Luis Pirata Fuente,2017,Apertura,7,Veracruz,U.N.A.M. - Pumas
120308,2019-04-27 02:00:00+00:00,Estadio Jose Maria Morelos y Pavon,2018,Clausura,16,Monarcas,Club Tijuana
1150302,2024-03-09 03:10:00+00:00,Estadio Olimpico Benito Juarez,2023,Clausura,11,FC Juarez,Toluca
143551,2017-10-23 00:15:00+00:00,Estadio Luis Pirata Fuente,2017,Apertura,14,Veracruz,Guadalajara Chivas
120381,2018-08-26 00:00:00+00:00,Estadio Azteca,2018,Apertura,7,Club America,U.N.A.M. - Pumas
864155,2022-08-07 21:00:00+00:00,Estadio Alfonso Lastras Ramirez,2022,Apertura,7,Atletico San Luis,Necaxa
143863,2016-10-02 00:06:00+00:00,Estadio Leon,2016,Apertura,12,Leon,Tigres UANL
1197969,2024-05-10 03:10:00+00:00,Estadio Universitario,2023,Clausura,Quarter-finals,Tigres UANL,Monterrey
864236,2022-08-26 02:05:00+00:00,Estadio Caliente,2022,Apertura,16,Club Tijuana,Santos Laguna
1197971,2024-05-03 03:15:00+00:00,Estadio Hidalgo,2023,Clausura,Reclasificacion,Pachuca,U.N.A.M. - Pumas
169088,2019-07-29 00:00:00+00:00,Estadio AKRON,2019,Apertura,2,Guadalajara Chivas,Tigres UANL
974414,2023-04-01 03:00:00+00:00,Estadio Olimpico Benito Juarez,2022,Clausura,13,FC Juarez,Puebla
1206021,2024-07-17 01:00:00+00:00,Estadio Corregidora,2024,Apertura,3,Club Queretaro,Guadalajara Chivas
1031293,2023-07-14 01:05:00+00:00,Estadio Corona,2023,Apertura,3,Santos Laguna,Atlas
816380,2022-02-19 23:00:00+00:00,Estadio La Corregidora,2021,Clausura,6,Club Queretaro,Mazatlan
169136,2019-08-31 22:00:00+00:00,Estadio Victoria de Aguascalientes,2019,Apertura,8,Necaxa,Club Tijuana
169195,2019-10-20 22:00:00+00:00,Estadio Alfonso Lastras Ramirez,2019,Apertura,14,Atletico San Luis,Club Queretaro
721800,2021-09-20 00:06:00+00:00,Estadio BBVA,2021,Apertura,9,Monterrey,Tigres UANL
120322,2019-05-05 17:00:00+00:00,Estadio Nemesio Diez,2018,Clausura,17,Toluca,Lobos Buap
864135,2022-07-28 00:00:00+00:00,Estadio La Corregidora,2022,Apertura,5,Club Queretaro,Guadalajara Chivas
973613,2023-02-02 02:05:00+00:00,Estadio Jalisco,2022,Clausura,1,Atlas,Toluca
143508,2017-10-18 01:00:00+00:00,Estadio La Corregidora,2017,Apertura,10,Club Queretaro,Cruz Azul
293463,2020-02-15 01:00:00+00:00,Estadio Alfonso Lastras Ramirez,2019,Clausura,6,Atletico San Luis,Leon
864163,2022-08-14 02:05:00+00:00,Estadio AKRON,2022,Apertura,8,Guadalajara Chivas,Atlas
169075,2019-07-21 02:00:00+00:00,Estadio Universitario de Nuevo Leon,2019,Apertura,1,Tigres UANL,Monarcas
120409,2018-09-23 00:00:00+00:00,Estadio Leon,2018,Apertura,10,Leon,Lobos Buap
864225,2022-09-18 22:00:00+00:00,Estadio Olimpico de Universitario,2022,Apertura,15,U.N.A.M. - Pumas,Cruz Azul
721838,2021-10-17 22:00:00+00:00,Estadio AKRON,2021,Apertura,13,Guadalajara Chivas,Toluca
293496,2020-03-07 02:00:00+00:00,Estadio Olimpico de Universitario,2019,Clausura,9,U.N.A.M. - Pumas,Club America
721796,2021-09-19 02:00:00+00:00,Estadio de Mazatlan,2021,Apertura,9,Mazatlan,U.N.A.M. - Pumas
1150241,2024-01-31 01:00:00+00:00,Estadio Ciudad de los Deportes,2023,Clausura,4,Cruz Azul,Club Tijuana
862205,2022-05-20 01:00:00+00:00,Estadio Azteca,2021,Clausura,Semi-finals,Club America,Pachuca
120200,2019-01-26 03:00:00+00:00,Estadio Jalisco,2018,Clausura,4,Atlas,Lobos Buap
967071,2022-10-20 02:06:00+00:00,Estadio Nemesio Diez,2022,Apertura,Semi-finals,Toluca,Club America
974384,2023-02-27 03:05:00+00:00,Estadio Caliente,2022,Clausura,9,Club Tijuana,Pachuca
652939,2021-04-24 02:06:00+00:00,Estadio Caliente,2020,Clausura,16,Club Tijuana,Necaxa
169218,2019-11-03 01:00:00+00:00,Estadio Azteca,2019,Apertura,17,Club America,Santos Laguna
1031379,2023-10-21 01:00:00+00:00,Estadio Jalisco,2023,Apertura,13,Atlas,Mazatlan
702939,2021-05-16 23:00:00+00:00,Estadio BBVA Bancomer,2020,Clausura,Quarter-finals,Monterrey,Santos Laguna
652906,2021-04-22 02:00:00+00:00,Estadio BBVA Bancomer,2020,Clausura,12,Monterrey,Guadalajara Chivas
143701,2017-03-19 01:06:00+00:00,Estadio Leon,2016,Clausura,11,Leon,Toluca
1031365,2023-10-05 01:00:00+00:00,Estadio Victoria,2023,Apertura,11,Necaxa,Cruz Azul
293484,2020-02-29 23:00:00+00:00,Estadio Hidalgo,2019,Clausura,8,Pachuca,Club Queretaro
1150286,2024-02-22 01:00:00+00:00,Estadio Nemesio Diez,2023,Clausura,9,Toluca,Santos Laguna
120421,2018-09-30 17:00:00+00:00,Estadio Olimpico Universitario,2018,Apertura,11,U.N.A.M. - Pumas,Puebla
143855,2016-09-25 00:06:00+00:00,Estadio Miguel Hidalgo,2016,Apertura,11,Pachuca,Club Queretaro
1206150,2024-11-10 01:00:00+00:00,Estadio Hidalgo,2024,Apertura,17,Pachuca,FC Juarez
721839,2021-09-22 02:00:00+00:00,Estadio Olimpico Benito Juarez,2021,Apertura,14,FC Juarez,Atletico San Luis
1031325,2023-08-28 02:05:00+00:00,Estadio BBVA,2023,Apertura,6,Monterrey,Cruz Azul
974374,2023-02-19 23:00:00+00:00,Estadio La Corregidora,2022,Clausura,8,Club Queretaro,Mazatlan
120306,2019-04-21 23:06:00+00:00,Estadio TSM Corona,2018,Clausura,15,Santos Laguna,Club Queretaro
169185,2019-10-06 17:00:00+00:00,Estadio Nemesio Diez,2019,Apertura,13,Toluca,Puebla
974403,2023-03-13 03:15:00+00:00,Estadio Olimpico Benito Juarez,2022,Clausura,11,FC Juarez,Necaxa
721809,2021-09-26 17:00:00+00:00,Estadio Nemesio Diez,2021,Apertura,10,Toluca,Atletico San Luis
1031370,2023-10-07 03:00:00+00:00,Estadio El Encanto,2023,Apertura,12,Mazatlan,Club America
