id,referee,date,stadium,season,tournament,round,home_team,away_team,home_goals,away_goals,result
721823,"Fernando Guerrero Ramirez, Mexico",2021-10-03 02:00:00,Estadio AKRON,2021,Apertura,12,Guadalajara Chivas,Atlas,0,1,away
721825,"Oscar Mejia Garcia, Mexico",2021-10-03 17:00:00,Estadio Nemesio Díez,2021,Apertura,12,Toluca,Club Queretaro,1,1,draw
721824,"Jorge Antonio Perez Duran, Mexico",2021-10-03 22:00:00,Estadio Azteca,2021,Apertura,12,Club America,U.N.A.M. - Pumas,2,0,home
721829,"Marco Antonio Ortiz Nava, Mexico",2021-10-04 00:00:00,Estadio Universitario de Nuevo León,2021,Apertura,12,Tigres UANL,Necaxa,0,0,draw
721828,"Luis Santander, Mexico",2021-10-04 02:06:00,Estadio Caliente,2021,Apertura,12,Club Tijuana,Cruz Azul,0,1,away
721805,"Marco Antonio Ortiz Nava, Mexico",2021-10-09 00:00:00,Estadio Olímpico Benito Juárez,2021,Apertura,10,FC Juarez,Club Queretaro,0,0,draw
721830,"Eduardo Galvan Basulto, Mexico",2021-10-15 01:00:00,Estadio La Corregidora,2021,Apertura,13,Club Queretaro,Club Tijuana,1,1,draw
721831,"Fernando Guerrero Ramirez, Mexico",2021-10-16 00:00:00,Estadio Victoria de Aguascalientes,2021,Apertura,13,Necaxa,Puebla,0,1,away
721832,"Mario Humberto Vargas Mata, Mexico",2021-10-16 02:00:00,Estadio de Mazatlán,2021,Apertura,13,Mazatlán,Atlas,1,0,home
721837,"Cesar Arturo Ramos Palazuelos, Mexico",2021-10-16 22:00:00,Estadio BBVA,2021,Apertura,13,Monterrey,Leon,0,1,away
721834,D. Montaño,2021-10-17 00:00:00,Estadio Alfonso Lastras Ramírez,2021,Apertura,13,Atletico San Luis,Club America,0,1,away
721833,Ó. Mejía,2021-10-17 00:05:00,Estadio Hidalgo,2021,Apertura,13,Pachuca,Santos Laguna,1,1,draw
721835,J. Pérez,2021-10-17 02:00:00,Estadio Azteca,2021,Apertura,13,Cruz Azul,Tigres UANL,1,1,draw
721836,"Adonai Escobedo Gonzalez, Mexico",2021-10-17 17:00:00,Estadio Olímpico de Universitario,2021,Apertura,13,U.N.A.M. - Pumas,FC Juarez,1,0,home
721838,"Fernando Hernandez, Mexico",2021-10-17 22:00:00,Estadio AKRON,2021,Apertura,13,Guadalajara Chivas,Toluca,2,0,home
721843,"Fernando Guerrero Ramirez, Mexico",2021-10-19 22:00:00,Estadio La Corregidora,2021,Apertura,14,Club Queretaro,Monterrey,1,0,home
721840,"Jorge Antonio Perez Duran, Mexico",2021-10-20 00:00:00,Estadio Cuauhtémoc,2021,Apertura,14,Puebla,Mazatlán,2,0,home
721841,"Marco Antonio Ortiz Nava, Mexico",2021-10-20 00:05:00,Estadio Azteca,2021,Apertura,14,Club America,Santos Laguna,2,1,home
721842,"Jorge Isaac Rojas Castillo, Mexico",2021-10-20 02:05:00,Estadio Jalisco,2021,Apertura,14,Atlas,Cruz Azul,0,0,draw
721844,"Cesar Arturo Ramos Palazuelos, Mexico",2021-10-21 00:00:00,Estadio Nemesio Díez,2021,Apertura,14,Toluca,Necaxa,1,1,draw
721845,"Erick Yair Miranda Galindo, Mexico",2021-10-21 00:00:00,Estadio Leon,2021,Apertura,14,Leon,U.N.A.M. - Pumas,1,2,away
721846,"Luis Santander, Mexico",2021-10-21 02:00:00,Estadio Universitario de Nuevo León,2021,Apertura,14,Tigres UANL,Pachuca,3,0,home
721847,"Juan Andres Esquivel Gonzalez, Mexico",2021-10-21 02:06:00,Estadio Caliente,2021,Apertura,14,Club Tijuana,Guadalajara Chivas,0,0,draw
721848,Ó. Macías,2021-10-23 02:00:00,Estadio de Mazatlán,2021,Apertura,15,Mazatlán,Club Queretaro,2,1,home
721852,"Eduardo Galvan Basulto, Mexico",2021-10-23 22:00:00,Estadio Cuauhtémoc,2021,Apertura,15,Puebla,Leon,0,1,away
721849,F. Guerrero,2021-10-24 00:00:00,Estadio Azteca,2021,Apertura,15,Club America,Tigres UANL,1,0,home
721850,M. Ortíz,2021-10-24 02:00:00,Estadio AKRON,2021,Apertura,15,Guadalajara Chivas,Cruz Azul,1,1,draw
721851,"Fernando Hernandez, Mexico",2021-10-24 17:00:00,Estadio Olímpico de Universitario,2021,Apertura,15,U.N.A.M. - Pumas,Club Tijuana,3,1,home
721853,L. Santander,2021-10-24 22:06:00,Estadio BBVA,2021,Apertura,15,Monterrey,Necaxa,0,1,away
721855,"Cesar Arturo Ramos Palazuelos, Mexico",2021-10-25 00:00:00,Estadio Alfonso Lastras Ramírez,2021,Apertura,15,Atletico San Luis,Atlas,2,6,away
721854,"Jorge Isaac Rojas Castillo, Mexico",2021-10-25 00:06:00,Estadio Nuevo Corona,2021,Apertura,15,Santos Laguna,Toluca,2,2,draw
721856,"Diego Montano, Mexico",2021-10-25 02:00:00,Estadio Hidalgo,2021,Apertura,15,Pachuca,FC Juarez,1,1,draw
721857,"Oscar Macias, Mexico",2021-10-29 00:00:00,Estadio Jalisco,2021,Apertura,16,Atlas,Club Tijuana,0,2,away
721858,"Oscar Mejia Garcia, Mexico",2021-10-30 00:00:00,Estadio Victoria de Aguascalientes,2021,Apertura,16,Necaxa,Mazatlán,2,1,home
721859,"Erick Yair Miranda Galindo, Mexico",2021-10-30 02:00:00,Estadio Olímpico Benito Juárez,2021,Apertura,16,FC Juarez,Puebla,0,2,away
721860,"Jorge Antonio Perez Duran, Mexico",2021-10-30 23:00:00,Estadio La Corregidora,2021,Apertura,16,Club Queretaro,Santos Laguna,2,3,away
721861,"Fernando Guerrero Ramirez, Mexico",2021-10-31 01:06:00,Estadio Hidalgo,2021,Apertura,16,Pachuca,U.N.A.M. - Pumas,1,1,draw
721862,"Diego Montano, Mexico",2021-10-31 02:10:00,Estadio Universitario de Nuevo León,2021,Apertura,16,Tigres UANL,Guadalajara Chivas,2,1,home
721863,"Marco Antonio Ortiz Nava, Mexico",2021-10-31 18:00:00,Estadio Nemesio Díez,2021,Apertura,16,Toluca,Leon,0,0,draw
721864,"Luis Santander, Mexico",2021-10-31 23:05:00,Estadio Azteca,2021,Apertura,16,Cruz Azul,Club America,2,1,home
721865,"Adonai Escobedo Gonzalez, Mexico",2021-11-01 01:05:00,Estadio Alfonso Lastras Ramírez,2021,Apertura,16,Atletico San Luis,Monterrey,1,1,draw
721766,"Erick Yair Miranda Galindo, Mexico",2021-11-04 01:00:00,Estadio Hidalgo,2021,Apertura,5,Pachuca,Atletico San Luis,0,0,draw
721819,"Fernando Guerrero Ramirez, Mexico",2021-11-04 03:00:00,Estadio Azteca,2021,Apertura,11,Cruz Azul,Leon,0,1,away
721820,"Adonai Escobedo Gonzalez, Mexico",2021-11-05 01:00:00,Estadio Olímpico de Universitario,2021,Apertura,11,U.N.A.M. - Pumas,Santos Laguna,0,3,away
721866,"Guillermo Pacheco Larios, Mexico",2021-11-05 03:00:00,Estadio Jalisco,2021,Apertura,17,Atlas,Club Queretaro,2,0,home
721867,J. Pérez,2021-11-06 01:00:00,Estadio Cuauhtémoc,2021,Apertura,17,Puebla,Toluca,1,0,home
721868,J. Rojas,2021-11-06 03:00:00,Estadio de Mazatlán,2021,Apertura,17,Mazatlán,Guadalajara Chivas,0,1,away
721869,"Luis Santander, Mexico",2021-11-06 23:00:00,Estadio Leon,2021,Apertura,17,Leon,Necaxa,3,0,home
721870,D. Montaño,2021-11-07 01:00:00,Estadio Azteca,2021,Apertura,17,Club America,Monterrey,0,0,draw
721871,Ó. Macías,2021-11-07 03:00:00,Estadio Universitario de Nuevo León,2021,Apertura,17,Tigres UANL,FC Juarez,3,0,home
721872,E. Galván,2021-11-07 03:06:00,Estadio Caliente,2021,Apertura,17,Club Tijuana,Pachuca,3,2,home
721873,"Marco Antonio Ortiz Nava, Mexico",2021-11-07 23:00:00,Estadio Olímpico de Universitario,2021,Apertura,17,U.N.A.M. - Pumas,Cruz Azul,4,3,home
721874,"Fernando Guerrero Ramirez, Mexico",2021-11-08 01:06:00,Estadio Nuevo Corona,2021,Apertura,17,Santos Laguna,Atletico San Luis,0,0,draw
812182,C. Ramos,2021-11-21 01:00:00,Estadio Nuevo Corona,2021,Apertura,Reclasificación,Santos Laguna,Atletico San Luis,2,0,home
812184,M. Ortíz,2021-11-21 03:00:00,Estadio Cuauhtémoc,2021,Apertura,Reclasificación,Puebla,Guadalajara Chivas,2,2,draw
812183,"Fernando Hernandez, Mexico",2021-11-21 23:00:00,Estadio Nemesio Díez,2021,Apertura,Reclasificación,Toluca,U.N.A.M. - Pumas,1,2,away
812185,"Fernando Guerrero Ramirez, Mexico",2021-11-22 01:15:00,Estadio Azteca,2021,Apertura,Reclasificación,Cruz Azul,Monterrey,1,4,away
813305,"Jorge Antonio Perez Duran, Mexico",2021-11-25 01:00:00,Estadio Olímpico de Universitario,2021,Apertura,Quarter-finals,U.N.A.M. - Pumas,Club America,0,0,draw
813307,"Jorge Isaac Rojas Castillo, Mexico",2021-11-25 03:05:00,Estadio BBVA,2021,Apertura,Quarter-finals,Monterrey,Atlas,0,0,draw
813309,"Erick Yair Miranda Galindo, Mexico",2021-11-26 01:00:00,Estadio Cuauhtémoc,2021,Apertura,Quarter-finals,Puebla,Leon,2,1,home
813311,"Oscar Macias, Mexico",2021-11-26 03:05:00,Estadio Nuevo Corona,2021,Apertura,Quarter-finals,Santos Laguna,Tigres UANL,2,1,home
813306,"Marco Antonio Ortiz Nava, Mexico",2021-11-28 01:00:00,Estadio Azteca,2021,Apertura,Quarter-finals,Club America,U.N.A.M. - Pumas,1,3,away
813308,"Cesar Arturo Ramos Palazuelos, Mexico",2021-11-28 03:05:00,Estadio Jalisco,2021,Apertura,Quarter-finals,Atlas,Monterrey,1,1,draw
813312,"Luis Santander, Mexico",2021-11-29 00:00:00,Estadio Universitario de Nuevo León,2021,Apertura,Quarter-finals,Tigres UANL,Santos Laguna,1,0,home
813310,"Jorge Antonio Perez Duran, Mexico",2021-11-29 02:05:00,Estadio Leon,2021,Apertura,Quarter-finals,Leon,Puebla,2,0,home
814001,"Marco Antonio Ortiz Nava, Mexico",2021-12-02 03:00:00,Estadio Universitario de Nuevo León,2021,Apertura,Semi-finals,Tigres UANL,Leon,2,1,home
814003,"Jorge Isaac Rojas Castillo, Mexico",2021-12-03 03:00:00,Estadio Olímpico de Universitario,2021,Apertura,Semi-finals,U.N.A.M. - Pumas,Atlas,0,1,away
814002,"Marco Antonio Ortiz Nava, Mexico",2021-12-05 03:00:00,Estadio Leon,2021,Apertura,Semi-finals,Leon,Tigres UANL,2,1,home
814004,J. Pérez,2021-12-06 01:00:00,Estadio Jalisco,2021,Apertura,Semi-finals,Atlas,U.N.A.M. - Pumas,0,1,away
815205,"Luis Santander, Mexico",2021-12-10 03:00:00,Estadio Leon,2021,Apertura,Finals,Leon,Atlas,3,2,home
815206,"Marco Antonio Ortiz Nava, Mexico",2021-12-13 02:15:00,Estadio Jalisco,2021,Apertura,Finals,Atlas,Leon,1,0,home
816329,"Oscar Macias, Mexico",2022-01-07 03:00:00,Estadio Alfonso Lastras Ramírez,2021,Clausura,1,Atletico San Luis,Pachuca,0,2,away
816330,"Luis Santander, Mexico",2022-01-08 01:00:00,Estadio Olímpico Benito Juárez,2021,Clausura,1,FC Juarez,Necaxa,2,1,home
816331,"Oscar Mejia Garcia, Mexico",2022-01-08 03:00:00,Estadio Cuauhtémoc,2021,Clausura,1,Puebla,Club America,1,1,draw
816332,"Edgar Allan Morales Olvera, Mexico",2022-01-09 01:06:00,Estadio BBVA,2021,Clausura,1,Monterrey,Club Queretaro,0,0,draw
816334,"Daniel Quintero Huitron, Mexico",2022-01-09 03:00:00,Estadio Azteca,2021,Clausura,1,Cruz Azul,Club Tijuana,2,0,home
816336,"Cesar Arturo Ramos Palazuelos, Mexico",2022-01-10 00:00:00,Estadio AKRON,2021,Clausura,1,Guadalajara Chivas,Mazatlán,3,0,home
816335,"Diego Montano, Mexico",2022-01-11 03:00:00,Estadio Olímpico de Universitario,2021,Clausura,1,U.N.A.M. - Pumas,Toluca,5,0,home
816333,"Adonai Escobedo Gonzalez, Mexico",2022-01-13 02:06:00,Estadio Nuevo Corona,2021,Clausura,1,Santos Laguna,Tigres UANL,1,1,draw
816338,E. Miranda,2022-01-15 01:00:00,Estadio La Corregidora,2021,Clausura,2,Club Queretaro,U.N.A.M. - Pumas,1,3,away
816339,F. Hernández,2022-01-15 03:00:00,Estadio Victoria de Aguascalientes,2021,Clausura,2,Necaxa,Monterrey,0,4,away
816340,"Brian Omar Gonzalez Veles, Mexico",2022-01-15 23:00:00,Estadio Jalisco,2021,Clausura,2,Atlas,Atletico San Luis,1,0,home
816341,L. Santander,2022-01-16 01:00:00,Estadio Universitario de Nuevo León,2021,Clausura,2,Tigres UANL,Puebla,0,2,away
816342,G. Pacheco,2022-01-16 03:00:00,Estadio Azteca,2021,Clausura,2,Cruz Azul,FC Juarez,1,0,home
816343,Ó. Mejía,2022-01-16 03:06:00,Estadio Caliente,2021,Clausura,2,Club Tijuana,Leon,1,1,draw
816344,"Cesar Arturo Ramos Palazuelos, Mexico",2022-01-16 18:00:00,Estadio Nemesio Díez,2021,Clausura,2,Toluca,Santos Laguna,3,1,home
816345,"Adonai Escobedo Gonzalez, Mexico",2022-01-16 23:00:00,Estadio Hidalgo,2021,Clausura,2,Pachuca,Guadalajara Chivas,2,1,home
816337,"Fernando Hernandez, Mexico",2022-01-20 03:00:00,Estadio Leon,2021,Clausura,1,Leon,Atlas,1,1,draw
816347,"Erick Yair Miranda Galindo, Mexico",2022-01-21 03:00:00,Estadio Alfonso Lastras Ramírez,2021,Clausura,3,Atletico San Luis,FC Juarez,0,1,away
816348,Ó. Macías,2022-01-22 03:00:00,Estadio de Mazatlán,2021,Clausura,3,Mazatlán,Toluca,1,2,away
816350,"Diego Montano, Mexico",2022-01-22 23:00:00,Estadio AKRON,2021,Clausura,3,Guadalajara Chivas,Club Queretaro,1,1,draw
816351,D. Quintero,2022-01-23 01:00:00,Estadio León,2021,Clausura,3,Leon,Pachuca,2,1,home
816352,M. Ortíz,2022-01-23 03:00:00,Estadio Azteca,2021,Clausura,3,Club America,Atlas,0,2,away
816353,C. Ramos,2022-01-23 03:06:00,Estadio BBVA,2021,Clausura,3,Monterrey,Cruz Azul,2,2,draw
816354,"Oscar Mejia Garcia, Mexico",2022-01-23 18:00:00,Estadio Olímpico de Universitario,2021,Clausura,3,U.N.A.M. - Pumas,Tigres UANL,1,2,away
816355,"Victor Alfonso Caceres Hernandez, Mexico",2022-01-24 01:00:00,Estadio Nuevo Corona,2021,Clausura,3,Santos Laguna,Necaxa,1,4,away
816349,"Guillermo Pacheco Larios, Mexico",2022-01-29 03:00:00,Estadio Cuauhtémoc,2021,Clausura,3,Puebla,Club Tijuana,3,1,home
816356,"Marco Antonio Ortiz Nava, Mexico",2022-02-05 23:00:00,Estadio Victoria de Aguascalientes,2021,Clausura,4,Necaxa,Pachuca,1,3,away
816357,A. Escobedo,2022-02-06 01:00:00,Estadio Azteca,2021,Clausura,4,Club America,Atletico San Luis,2,3,away
816359,D. Montaño,2022-02-06 03:06:00,Estadio Caliente,2021,Clausura,4,Club Tijuana,U.N.A.M. - Pumas,1,0,home
816360,"Ismael Rosario Lopez Penuelas, Mexico",2022-02-06 22:00:00,Estadio La Corregidora,2021,Clausura,4,Club Queretaro,Puebla,0,2,away
816361,"Jorge Antonio Perez Duran, Mexico",2022-02-07 00:00:00,Estadio Jalisco,2021,Clausura,4,Atlas,Santos Laguna,2,1,home
816362,"Fernando Hernandez, Mexico",2022-02-07 02:00:00,Estadio Universitario de Nuevo León,2021,Clausura,4,Tigres UANL,Mazatlán,4,3,home
816363,"Victor Alfonso Caceres Hernandez, Mexico",2022-02-08 03:05:00,Estadio Leon,2021,Clausura,4,Leon,Cruz Azul,0,1,away
816358,"Brian Omar Gonzalez Veles, Mexico",2022-02-10 01:00:00,Estadio Olímpico Benito Juárez,2021,Clausura,4,FC Juarez,Guadalajara Chivas,1,3,away
816365,F. Guerrero,2022-02-12 01:00:00,Estadio de Mazatlán,2021,Clausura,5,Mazatlán,Club Tijuana,2,0,home
816366,V. Cáceres,2022-02-12 03:00:00,Estadio Cuauhtémoc,2021,Clausura,5,Puebla,Atlas,1,1,draw
816372,"Jorge Antonio Perez Duran, Mexico",2022-02-12 23:00:00,Estadio AKRON,2021,Clausura,5,Guadalajara Chivas,Tigres UANL,1,3,away
816367,"Daniel Quintero Huitron, Mexico",2022-02-12 23:00:00,Estadio Alfonso Lastras Ramírez,2021,Clausura,5,Atletico San Luis,Toluca,0,1,away
816368,E. Miranda,2022-02-13 01:00:00,Estadio Azteca,2021,Clausura,5,Cruz Azul,Necaxa,1,2,away
816369,L. Santander,2022-02-13 03:00:00,Estadio Nuevo Corona,2021,Clausura,5,Santos Laguna,Club America,2,3,away
816370,"Guillermo Pacheco Larios, Mexico",2022-02-13 18:00:00,Estadio Olímpico de Universitario,2021,Clausura,5,U.N.A.M. - Pumas,Leon,2,1,home
816371,"Jorge Abraham Camacho Peregrina, Mexico",2022-02-15 03:00:00,Estadio Hidalgo,2021,Clausura,5,Pachuca,Club Queretaro,2,2,draw
816346,"Jorge Antonio Perez Duran, Mexico",2022-02-17 01:00:00,Estadio de Mazatlán,2021,Clausura,2,Mazatlán,Club America,2,1,home
816374,Ó. Mejía,2022-02-19 01:00:00,Estadio Cuauhtémoc,2021,Clausura,6,Puebla,Monterrey,1,0,home
816375,F. Hernández,2022-02-19 03:00:00,Estadio Olímpico Benito Juárez,2021,Clausura,6,FC Juarez,Santos Laguna,0,0,draw
816376,I. Lopez,2022-02-19 03:06:00,Estadio Caliente,2021,Clausura,6,Club Tijuana,Necaxa,1,1,draw
816380,"Luis Santander, Mexico",2022-02-19 23:00:00,Estadio La Corregidora,2021,Clausura,6,Club Queretaro,Mazatlán,2,0,home
816377,M. Ortíz,2022-02-20 01:00:00,Estadio Universitario de Nuevo León,2021,Clausura,6,Tigres UANL,Atletico San Luis,2,1,home
816379,F. Guerrero,2022-02-20 03:00:00,Estadio León,2021,Clausura,6,Leon,Guadalajara Chivas,2,1,home
816378,"Diego Montano, Mexico",2022-02-20 22:00:00,Estadio Azteca,2021,Clausura,6,Club America,Pachuca,1,3,away
816381,"Jorge Antonio Perez Duran, Mexico",2022-02-21 00:05:00,Estadio Nemesio Díez,2021,Clausura,6,Toluca,Cruz Azul,1,4,away
816382,"Daniel Quintero Huittron, Mexico",2022-02-21 02:00:00,Estadio Jalisco,2021,Clausura,6,Atlas,U.N.A.M. - Pumas,0,0,draw
816383,"Ismael Rosario Lopez Penuelas, Mexico",2022-02-25 01:00:00,Estadio Hidalgo,2021,Clausura,7,Pachuca,Mazatlán,3,1,home
816384,"Oscar Mejia Garcia, Mexico",2022-02-25 03:05:00,Estadio La Corregidora,2021,Clausura,7,Club Queretaro,Toluca,1,1,draw
816385,Ó. Macías,2022-02-26 01:00:00,Estadio Victoria de Aguascalientes,2021,Clausura,7,Necaxa,Leon,0,1,away
816387,D. Quintero,2022-02-26 03:00:00,Estadio Olímpico Benito Juárez,2021,Clausura,7,FC Juarez,Tigres UANL,2,3,away
816386,J. Pérez,2022-02-26 03:06:00,Estadio Caliente,2021,Clausura,7,Club Tijuana,Atlas,2,0,home
816389,"Fernando Hernandez, Mexico",2022-02-27 01:00:00,Estadio AKRON,2021,Clausura,7,Guadalajara Chivas,Puebla,2,3,away
816390,"Fernando Guerrero Ramirez, Mexico",2022-02-27 03:00:00,Estadio Olímpico de Universitario,2021,Clausura,7,U.N.A.M. - Pumas,Club America,0,0,draw
816388,D. Montaño,2022-02-27 23:06:00,Estadio BBVA,2021,Clausura,7,Monterrey,Atletico San Luis,0,2,away
816391,"Cesar Arturo Ramos Palazuelos, Mexico",2022-02-28 01:00:00,Estadio Azteca,2021,Clausura,7,Cruz Azul,Santos Laguna,1,2,away
816392,"Jorge Abraham Camacho Peregrina, Mexico",2022-03-02 01:00:00,Estadio Nemesio Díez,2021,Clausura,8,Toluca,Club Tijuana,1,2,away
816393,"Ismael Rosario Lopez Penuelas, Mexico",2022-03-02 01:00:00,Estadio Cuauhtémoc,2021,Clausura,8,Puebla,FC Juarez,1,1,draw
816396,"Fernando Hernandez, Mexico",2022-03-02 03:00:00,Estadio Azteca,2021,Clausura,8,Club America,Club Queretaro,1,1,draw
816394,"Luis Santander, Mexico",2022-03-02 03:00:00,Estadio Leon,2021,Clausura,8,Leon,Monterrey,0,0,draw
816395,"Diego Montano, Mexico",2022-03-02 03:00:00,Estadio de Mazatlán,2021,Clausura,8,Mazatlán,Necaxa,0,0,draw
816398,"Victor Alfonso Caceres Hernandez, Mexico",2022-03-03 01:00:00,Estadio Universitario de Nuevo León,2021,Clausura,8,Tigres UANL,Cruz Azul,2,2,draw
816397,"Brian Omar Gonzalez Veles, Mexico",2022-03-03 01:00:00,Estadio Jalisco,2021,Clausura,8,Atlas,Pachuca,0,1,away
816400,"Oscar Macias, Mexico",2022-03-03 03:00:00,Estadio Nuevo Corona,2021,Clausura,8,Santos Laguna,U.N.A.M. - Pumas,3,2,home
816399,"Cesar Arturo Ramos Palazuelos, Mexico",2022-03-03 03:00:00,Estadio Alfonso Lastras Ramírez,2021,Clausura,8,Atletico San Luis,Guadalajara Chivas,2,2,draw
816401,"Guillermo Pacheco Larios, Mexico",2022-03-05 01:00:00,Estadio Victoria de Aguascalientes,2021,Clausura,9,Necaxa,Toluca,0,1,away
816402,"Oscar Mejia Garcia, Mexico",2022-03-05 03:00:00,Estadio Olímpico Benito Juárez,2021,Clausura,9,FC Juarez,Leon,0,1,away
816403,F. Guerrero,2022-03-05 23:00:00,Estadio La Corregidora,2021,Clausura,9,Club Queretaro,Atlas,0,1,away
816404,"Erick Yair Miranda Galindo, Mexico",2022-03-06 01:06:00,Estadio BBVA,2021,Clausura,9,Monterrey,Club America,2,1,home
816406,"Victor Alfonso Caceres Hernandez, Mexico",2022-03-06 03:00:00,Estadio AKRON,2021,Clausura,9,Guadalajara Chivas,Santos Laguna,1,0,home
816405,"Jorge Antonio Perez Duran, Mexico",2022-03-06 03:00:00,Estadio Azteca,2021,Clausura,9,Cruz Azul,Puebla,1,3,away
816411,Ó. Mejía,2022-03-12 01:00:00,Estadio Victoria de Aguascalientes,2021,Clausura,10,Necaxa,Club Queretaro,1,0,home
816412,E. Miranda,2022-03-12 03:00:00,Estadio Olímpico Benito Juárez,2021,Clausura,10,FC Juarez,Atlas,1,2,away
816414,D. Quintero,2022-03-12 03:06:00,Estadio BBVA,2021,Clausura,10,Monterrey,Mazatlán,2,1,home
816413,"Fernando Guerrero Ramirez, Mexico",2022-03-12 23:00:00,Estadio Leon,2021,Clausura,10,Leon,Tigres UANL,0,3,away
816415,F. Hernández,2022-03-13 01:00:00,Estadio Azteca,2021,Clausura,10,Cruz Azul,U.N.A.M. - Pumas,2,1,home
816416,J. Pérez,2022-03-13 03:00:00,Estadio AKRON,2021,Clausura,10,Guadalajara Chivas,Club America,0,0,draw
816417,"Cesar Arturo Ramos Palazuelos, Mexico",2022-03-13 18:00:00,Estadio Nemesio Díez,2021,Clausura,10,Toluca,Pachuca,0,3,away
816418,"Luis Santander, Mexico",2022-03-13 23:00:00,Estadio Alfonso Lastras Ramírez,2021,Clausura,10,Atletico San Luis,Puebla,2,1,home
816410,"Brian Omar Gonzalez Veles, Mexico",2022-03-14 01:00:00,Estadio Nuevo Corona,2021,Clausura,10,Santos Laguna,Club Tijuana,4,0,home
816373,"Victor Alfonso Caceres Hernandez, Mexico",2022-03-16 03:06:00,Estadio BBVA,2021,Clausura,5,Monterrey,FC Juarez,3,0,home
816419,"Fernando Hernandez, Mexico",2022-03-18 03:05:00,Estadio Generalísimo José María Morelos y Pavón,2021,Clausura,11,Club Queretaro,Atletico San Luis,2,1,home
816420,F. Guerrero,2022-03-19 03:00:00,Estadio Cuauhtémoc,2021,Clausura,11,Puebla,Santos Laguna,2,2,draw
816423,"Adonai Escobedo Gonzalez, Mexico",2022-03-19 23:00:00,Estadio Olímpico de Universitario,2021,Clausura,11,U.N.A.M. - Pumas,Necaxa,1,3,away
816424,J. Pérez,2022-03-20 01:00:00,Estadio Universitario de Nuevo León,2021,Clausura,11,Tigres UANL,Monterrey,2,0,home
816425,B. González,2022-03-20 03:00:00,Estadio Hidalgo,2021,Clausura,11,Pachuca,Cruz Azul,1,0,home
816426,"Oscar Mejia Garcia, Mexico",2022-03-20 23:00:00,Estadio Azteca,2021,Clausura,11,Club America,Toluca,3,0,home
816427,"Cesar Arturo Ramos Palazuelos, Mexico",2022-03-21 01:00:00,Estadio Jalisco,2021,Clausura,11,Atlas,Guadalajara Chivas,1,1,draw
816422,"Ismael Rosario Lopez Penuelas, Mexico",2022-03-21 03:00:00,Estadio de Mazatlán,2021,Clausura,11,Mazatlán,Leon,1,2,away
816421,"Luis Santander, Mexico",2022-03-21 03:06:00,Estadio Caliente,2021,Clausura,11,Club Tijuana,FC Juarez,1,0,home
816407,L. Santander,2022-03-27 22:00:00,Estadio Olímpico de Universitario,2021,Clausura,9,U.N.A.M. - Pumas,Mazatlán,1,1,draw
816428,C. Ramos,2022-04-02 02:00:00,Estadio Alfonso Lastras Ramírez,2021,Clausura,12,Atletico San Luis,Mazatlán,1,0,home
816430,D. Quintero,2022-04-03 01:00:00,Estadio Victoria de Aguascalientes,2021,Clausura,12,Necaxa,Club America,0,1,away
816432,F. Guerrero,2022-04-03 03:00:00,Estadio Olímpico Benito Juárez,2021,Clausura,12,FC Juarez,U.N.A.M. - Pumas,0,1,away
816433,"Fernando Hernandez, Mexico",2022-04-03 17:00:00,Estadio Nemesio Díez,2021,Clausura,12,Toluca,Puebla,2,1,home
816434,G. Pacheco,2022-04-03 22:00:00,Estadio León,2021,Clausura,12,Leon,Club Queretaro,1,1,draw
816429,"Luis Santander, Mexico",2022-04-03 23:00:00,Estadio Azteca,2021,Clausura,12,Cruz Azul,Atlas,1,0,home
816435,"Oscar Macias, Mexico",2022-04-04 00:00:00,Estadio Universitario de Nuevo León,2021,Clausura,12,Tigres UANL,Club Tijuana,2,0,home
816436,"Adonai Escobedo Gonzalez, Mexico",2022-04-04 00:00:00,Estadio Nuevo Corona,2021,Clausura,12,Santos Laguna,Pachuca,3,1,home
816364,"Eduardo Galvan Basulto, Mexico",2022-04-07 00:00:00,Estadio Nemesio Díez,2021,Clausura,4,Toluca,Monterrey,2,2,draw
816409,"Jesus Rafael Lopez Valle, Mexico",2022-04-07 02:06:00,Estadio Caliente,2021,Clausura,9,Club Tijuana,Atletico San Luis,1,1,draw
